,label,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11
0,PALANCA,0.0,0.0,0.5657894736842105,0.013157894736842105,0.25,0.2631578947368421,0.2631578947368421,0.5789473684210527,-0.2236842105263158,0.2631578947368421,1.0,0.25
0,PALANCA,0.0,0.0,0.5733333333333334,0.02666666666666667,0.25333333333333335,0.28,0.26666666666666666,0.6,-0.22666666666666666,0.26666666666666666,1.0,0.28
0,PALANCA,0.0,0.0,0.5694444444444444,0.027777777777777776,0.2361111111111111,0.3055555555555556,0.2361111111111111,0.625,-0.2361111111111111,0.2361111111111111,1.0,0.2777777777777778
0,PALANCA,0.0,0.0,0.5833333333333334,0.027777777777777776,0.25,0.3055555555555556,0.25,0.6111111111111112,-0.2361111111111111,0.2222222222222222,1.0,0.2638888888888889
0,PALANCA,0.0,0.0,0.5857142857142857,0.04285714285714286,0.24285714285714285,0.3142857142857143,0.24285714285714285,0.6428571428571429,-0.2714285714285714,0.24285714285714285,1.0,0.3
0,PALANCA,0.0,0.0,0.5857142857142857,0.04285714285714286,0.24285714285714285,0.3142857142857143,0.22857142857142856,0.6428571428571429,-0.2857142857142857,0.22857142857142856,1.0,0.3142857142857143
0,PALANCA,0.0,0.0,0.5915492957746479,0.056338028169014086,0.2535211267605634,0.323943661971831,0.23943661971830985,0.647887323943662,-0.28169014084507044,0.23943661971830985,1.0,0.323943661971831
0,PALANCA,0.0,0.0,0.5915492957746479,0.04225352112676056,0.23943661971830985,0.30985915492957744,0.23943661971830985,0.647887323943662,-0.28169014084507044,0.23943661971830985,1.0,0.30985915492957744
0,PALANCA,0.0,0.0,0.5833333333333334,0.041666666666666664,0.25,0.3055555555555556,0.25,0.625,-0.2638888888888889,0.2361111111111111,1.0,0.3055555555555556
0,PALANCA,0.0,0.0,0.5675675675675675,0.02702702702702703,0.22972972972972974,0.2972972972972973,0.24324324324324326,0.6081081081081081,-0.22972972972972974,0.22972972972972974,1.0,0.25675675675675674
0,PALANCA,0.0,0.0,0.5675675675675675,0.013513513513513514,0.22972972972972974,0.28378378378378377,0.24324324324324326,0.5945945945945946,-0.21621621621621623,0.22972972972972974,1.0,0.25675675675675674
0,PALANCA,0.0,0.0,0.5616438356164384,0.0,0.2328767123287671,0.273972602739726,0.2465753424657534,0.6027397260273972,-0.2328767123287671,0.2465753424657534,1.0,0.2465753424657534
0,PALANCA,0.0,0.0,0.5675675675675675,0.0,0.24324324324324326,0.2702702702702703,0.25675675675675674,0.5945945945945946,-0.21621621621621623,0.24324324324324326,1.0,0.25675675675675674
0,PALANCA,0.0,0.0,0.5694444444444444,0.013888888888888888,0.2361111111111111,0.2777777777777778,0.25,0.6111111111111112,-0.2361111111111111,0.2638888888888889,1.0,0.2777777777777778
0,PALANCA,0.0,0.0,0.5694444444444444,0.013888888888888888,0.25,0.2777777777777778,0.2638888888888889,0.6111111111111112,-0.25,0.2638888888888889,1.0,0.2777777777777778
0,PALANCA,0.0,0.0,0.5694444444444444,0.013888888888888888,0.25,0.2777777777777778,0.25,0.6111111111111112,-0.25,0.2638888888888889,1.0,0.2916666666666667
0,PALANCA,0.0,0.0,0.5694444444444444,0.027777777777777776,0.25,0.2777777777777778,0.25,0.6111111111111112,-0.25,0.2638888888888889,1.0,0.2916666666666667
0,PALANCA,0.0,0.0,0.5694444444444444,0.027777777777777776,0.25,0.2777777777777778,0.25,0.6111111111111112,-0.25,0.2638888888888889,1.0,0.2916666666666667
0,PALANCA,0.0,0.0,0.5694444444444444,0.013888888888888888,0.2361111111111111,0.2777777777777778,0.25,0.6111111111111112,-0.25,0.25,1.0,0.2777777777777778
0,PALANCA,0.0,0.0,0.5774647887323944,0.028169014084507043,0.23943661971830985,0.29577464788732394,0.23943661971830985,0.6197183098591549,-0.2535211267605634,0.2535211267605634,1.0,0.29577464788732394
0,PALANCA,0.0,0.0,0.5753424657534246,0.0273972602739726,0.2465753424657534,0.273972602739726,0.2602739726027397,0.6027397260273972,-0.2465753424657534,0.2602739726027397,1.0,0.2876712328767123
0,PALANCA,0.0,0.0,0.5753424657534246,0.0273972602739726,0.2328767123287671,0.3013698630136986,0.2328767123287671,0.6164383561643836,-0.2328767123287671,0.2328767123287671,1.0,0.273972602739726
0,PALANCA,0.0,0.0,0.5753424657534246,0.0136986301369863,0.2465753424657534,0.3013698630136986,0.2465753424657534,0.6164383561643836,-0.2328767123287671,0.2328767123287671,1.0,0.2602739726027397
0,PALANCA,0.0,0.0,0.5753424657534246,0.0273972602739726,0.2465753424657534,0.2876712328767123,0.2465753424657534,0.6027397260273972,-0.2328767123287671,0.2191780821917808,1.0,0.2602739726027397
0,PALANCA,0.0,0.0,0.581081081081081,0.02702702702702703,0.25675675675675674,0.28378378378378377,0.25675675675675674,0.5945945945945946,-0.25675675675675674,0.22972972972972974,1.0,0.25675675675675674
0,PALANCA,0.0,0.0,0.5866666666666667,0.02666666666666667,0.25333333333333335,0.28,0.25333333333333335,0.5866666666666667,-0.24,0.22666666666666666,1.0,0.26666666666666666
0,PALANCA,0.0,0.0,0.5866666666666667,0.02666666666666667,0.25333333333333335,0.29333333333333333,0.25333333333333335,0.6,-0.24,0.24,1.0,0.28
0,PALANCA,0.0,0.0,0.5866666666666667,0.04,0.25333333333333335,0.28,0.25333333333333335,0.6,-0.25333333333333335,0.25333333333333335,1.0,0.30666666666666664
0,PALANCA,0.0,0.0,0.581081081081081,0.04054054054054054,0.25675675675675674,0.28378378378378377,0.24324324324324326,0.6081081081081081,-0.2702702702702703,0.25675675675675674,1.0,0.3108108108108108
0,PALANCA,0.0,0.0,0.581081081081081,0.04054054054054054,0.25675675675675674,0.28378378378378377,0.25675675675675674,0.6081081081081081,-0.2702702702702703,0.24324324324324326,1.0,0.28378378378378377
0,PALANCA,0.0,0.0,0.5833333333333334,0.041666666666666664,0.25,0.3055555555555556,0.25,0.6388888888888888,-0.2916666666666667,0.25,1.0,0.3055555555555556
0,PALANCA,0.0,0.0,0.5833333333333334,0.041666666666666664,0.2638888888888889,0.3194444444444444,0.2638888888888889,0.6388888888888888,-0.2916666666666667,0.2361111111111111,1.0,0.3055555555555556
0,PALANCA,0.0,0.0,0.5915492957746479,0.028169014084507043,0.2535211267605634,0.30985915492957744,0.2535211267605634,0.6338028169014085,-0.29577464788732394,0.23943661971830985,1.0,0.30985915492957744
0,PALANCA,0.0,0.0,0.5857142857142857,0.04285714285714286,0.2571428571428571,0.3142857142857143,0.2571428571428571,0.6428571428571429,-0.3142857142857143,0.2571428571428571,1.0,0.32857142857142857
0,PALANCA,0.0,0.0,0.5857142857142857,0.04285714285714286,0.2571428571428571,0.3142857142857143,0.2571428571428571,0.6428571428571429,-0.3142857142857143,0.2571428571428571,1.0,0.34285714285714286
0,PALANCA,0.0,0.0,0.5942028985507246,0.043478260869565216,0.2608695652173913,0.3188405797101449,0.2463768115942029,0.6521739130434783,-0.3333333333333333,0.2608695652173913,1.0,0.3333333333333333
0,PALANCA,0.0,0.0,0.6,0.02857142857142857,0.2714285714285714,0.3142857142857143,0.2571428571428571,0.6428571428571429,-0.32857142857142857,0.2571428571428571,1.0,0.3142857142857143
0,PALANCA,0.0,0.0,0.6,0.02857142857142857,0.2857142857142857,0.3142857142857143,0.2714285714285714,0.6428571428571429,-0.32857142857142857,0.2571428571428571,1.0,0.3
0,PALANCA,0.0,0.0,0.5942028985507246,0.028985507246376812,0.2753623188405797,0.3188405797101449,0.2608695652173913,0.6521739130434783,-0.34782608695652173,0.2608695652173913,1.0,0.2898550724637681
0,PALANCA,0.0,0.0,0.6176470588235294,0.029411764705882353,0.29411764705882354,0.3235294117647059,0.27941176470588236,0.6617647058823529,-0.35294117647058826,0.23529411764705882,1.0,0.29411764705882354
0,PALANCA,0.0,0.0,0.4533333333333333,0.02666666666666667,0.09333333333333334,0.28,0.16,0.5466666666666666,-0.04,0.14666666666666667,1.0,0.18666666666666668
0,PALANCA,0.0,0.0,0.4675324675324675,0.025974025974025976,0.11688311688311688,0.2727272727272727,0.16883116883116883,0.5454545454545454,-0.05194805194805195,0.15584415584415584,1.0,0.19480519480519481
0,PALANCA,0.0,0.0,0.4675324675324675,0.025974025974025976,0.11688311688311688,0.2597402597402597,0.16883116883116883,0.5454545454545454,-0.05194805194805195,0.15584415584415584,1.0,0.2077922077922078
0,PALANCA,0.0,0.0,0.4675324675324675,0.025974025974025976,0.11688311688311688,0.2597402597402597,0.16883116883116883,0.5454545454545454,-0.05194805194805195,0.16883116883116883,1.0,0.19480519480519481
0,PALANCA,0.0,0.0,0.4666666666666667,0.02666666666666667,0.10666666666666667,0.26666666666666666,0.17333333333333334,0.56,-0.06666666666666667,0.17333333333333334,1.0,0.21333333333333335
0,PALANCA,0.0,0.0,0.4675324675324675,0.025974025974025976,0.11688311688311688,0.2597402597402597,0.16883116883116883,0.5454545454545454,-0.05194805194805195,0.16883116883116883,1.0,0.2077922077922078
0,PALANCA,0.0,0.0,0.4675324675324675,0.025974025974025976,0.11688311688311688,0.2597402597402597,0.18181818181818182,0.5454545454545454,-0.05194805194805195,0.16883116883116883,1.0,0.19480519480519481
0,PALANCA,0.0,0.0,0.4675324675324675,0.025974025974025976,0.12987012987012986,0.2727272727272727,0.18181818181818182,0.5454545454545454,-0.06493506493506493,0.16883116883116883,1.0,0.19480519480519481
0,PALANCA,0.0,0.0,0.4675324675324675,0.025974025974025976,0.12987012987012986,0.2727272727272727,0.18181818181818182,0.5454545454545454,-0.06493506493506493,0.16883116883116883,1.0,0.19480519480519481
0,PALANCA,0.0,0.0,0.47368421052631576,0.02631578947368421,0.13157894736842105,0.27631578947368424,0.18421052631578946,0.5526315789473685,-0.06578947368421052,0.17105263157894737,1.0,0.19736842105263158
0,PALANCA,0.0,0.0,0.47435897435897434,0.01282051282051282,0.14102564102564102,0.2692307692307692,0.19230769230769232,0.5384615384615384,-0.07692307692307693,0.16666666666666666,1.0,0.1794871794871795
0,PALANCA,0.0,0.0,0.4805194805194805,0.012987012987012988,0.14285714285714285,0.2727272727272727,0.2077922077922078,0.5454545454545454,-0.06493506493506493,0.18181818181818182,1.0,0.16883116883116883
0,PALANCA,0.0,0.0,0.47368421052631576,0.013157894736842105,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.5394736842105263,-0.07894736842105263,0.18421052631578946,1.0,0.17105263157894737
0,PALANCA,0.0,0.0,0.4675324675324675,0.012987012987012988,0.14285714285714285,0.2597402597402597,0.2077922077922078,0.5324675324675324,-0.07792207792207792,0.19480519480519481,1.0,0.19480519480519481
0,PALANCA,0.0,0.0,0.4868421052631579,0.013157894736842105,0.15789473684210525,0.2631578947368421,0.21052631578947367,0.5526315789473685,-0.09210526315789473,0.19736842105263158,1.0,0.19736842105263158
0,PALANCA,0.0,0.0,0.49333333333333335,0.02666666666666667,0.16,0.26666666666666666,0.2,0.56,-0.08,0.2,1.0,0.21333333333333335
0,PALANCA,0.0,0.0,0.5,0.013513513513513514,0.16216216216216217,0.2702702702702703,0.21621621621621623,0.5540540540540541,-0.10810810810810811,0.1891891891891892,1.0,0.20270270270270271
0,PALANCA,0.0,0.0,0.4935064935064935,0.012987012987012988,0.15584415584415584,0.2727272727272727,0.2077922077922078,0.5454545454545454,-0.09090909090909091,0.16883116883116883,1.0,0.18181818181818182
0,PALANCA,0.0,0.0,0.4810126582278481,0.012658227848101266,0.1518987341772152,0.27848101265822783,0.20253164556962025,0.5569620253164557,-0.0759493670886076,0.1518987341772152,1.0,0.17721518987341772
0,PALANCA,0.0,0.0,0.4939759036144578,0.012048192771084338,0.1566265060240964,0.2891566265060241,0.20481927710843373,0.5542168674698795,-0.08433734939759036,0.13253012048192772,1.0,0.1686746987951807
0,PALANCA,0.0,0.0,0.5194805194805194,0.012987012987012988,0.18181818181818182,0.2857142857142857,0.22077922077922077,0.5584415584415584,-0.12987012987012986,0.12987012987012986,1.0,0.18181818181818182
0,PALANCA,0.0,0.0,0.5277777777777778,0.013888888888888888,0.19444444444444445,0.2777777777777778,0.2222222222222222,0.5694444444444444,-0.16666666666666666,0.19444444444444445,1.0,0.25
0,PALANCA,0.0,0.0,0.5555555555555556,0.041666666666666664,0.20833333333333334,0.3055555555555556,0.2222222222222222,0.6111111111111112,-0.19444444444444445,0.18055555555555555,1.0,0.2916666666666667
0,PALANCA,0.0,0.0,0.5972222222222222,0.05555555555555555,0.2222222222222222,0.3055555555555556,0.2222222222222222,0.6111111111111112,-0.2361111111111111,0.19444444444444445,1.0,0.3055555555555556
0,PALANCA,0.0,0.0,0.5915492957746479,0.07042253521126761,0.23943661971830985,0.3380281690140845,0.22535211267605634,0.647887323943662,-0.2535211267605634,0.2112676056338028,1.0,0.30985915492957744
0,PALANCA,0.0,0.0,0.5915492957746479,0.07042253521126761,0.22535211267605634,0.352112676056338,0.2112676056338028,0.676056338028169,-0.2676056338028169,0.19718309859154928,1.0,0.30985915492957744
0,PALANCA,0.0,0.0,0.589041095890411,0.0547945205479452,0.2191780821917808,0.3424657534246575,0.2191780821917808,0.6575342465753424,-0.2465753424657534,0.1780821917808219,1.0,0.2876712328767123
0,PALANCA,0.0,0.0,0.6056338028169014,0.07042253521126761,0.22535211267605634,0.352112676056338,0.2112676056338028,0.676056338028169,-0.28169014084507044,0.19718309859154928,1.0,0.323943661971831
0,PALANCA,0.0,0.0,0.6056338028169014,0.07042253521126761,0.23943661971830985,0.3380281690140845,0.2112676056338028,0.6619718309859155,-0.28169014084507044,0.19718309859154928,1.0,0.323943661971831
0,PALANCA,0.0,0.0,0.6056338028169014,0.07042253521126761,0.22535211267605634,0.352112676056338,0.2112676056338028,0.6619718309859155,-0.29577464788732394,0.19718309859154928,1.0,0.323943661971831
0,PALANCA,0.0,0.0,0.6,0.07142857142857142,0.22857142857142856,0.35714285714285715,0.21428571428571427,0.6714285714285714,-0.2857142857142857,0.2,1.0,0.34285714285714286
0,PALANCA,0.0,0.0,0.5942028985507246,0.028985507246376812,0.2318840579710145,0.3333333333333333,0.2318840579710145,0.6521739130434783,-0.2753623188405797,0.2028985507246377,1.0,0.2898550724637681
0,PALANCA,0.0,0.0,0.6029411764705882,0.029411764705882353,0.25,0.3382352941176471,0.25,0.6617647058823529,-0.27941176470588236,0.22058823529411764,1.0,0.29411764705882354
0,PALANCA,0.0,0.0,0.6029411764705882,0.058823529411764705,0.25,0.3382352941176471,0.23529411764705882,0.6764705882352942,-0.29411764705882354,0.22058823529411764,1.0,0.3382352941176471
0,PALANCA,0.0,0.0,0.5970149253731343,0.05970149253731343,0.23880597014925373,0.3582089552238806,0.22388059701492538,0.7014925373134329,-0.29850746268656714,0.22388059701492538,1.0,0.3582089552238806
0,PALANCA,0.0,0.0,0.5882352941176471,0.04411764705882353,0.23529411764705882,0.3382352941176471,0.23529411764705882,0.6764705882352942,-0.27941176470588236,0.22058823529411764,1.0,0.3235294117647059
0,PALANCA,0.0,0.0,0.5970149253731343,0.029850746268656716,0.2537313432835821,0.3582089552238806,0.2537313432835821,0.6865671641791045,-0.26865671641791045,0.22388059701492538,1.0,0.29850746268656714
0,PALANCA,0.0,0.0,0.5970149253731343,0.04477611940298507,0.2537313432835821,0.3582089552238806,0.2537313432835821,0.7014925373134329,-0.26865671641791045,0.23880597014925373,1.0,0.31343283582089554
0,PALANCA,0.0,0.0,0.5970149253731343,0.029850746268656716,0.2537313432835821,0.3582089552238806,0.2537313432835821,0.6865671641791045,-0.26865671641791045,0.22388059701492538,1.0,0.29850746268656714
0,PALANCA,0.0,0.0,0.582089552238806,0.029850746268656716,0.2537313432835821,0.3582089552238806,0.2537313432835821,0.6865671641791045,-0.26865671641791045,0.22388059701492538,1.0,0.2835820895522388
0,PALANCA,0.0,0.0,0.5882352941176471,0.04411764705882353,0.23529411764705882,0.35294117647058826,0.23529411764705882,0.6764705882352942,-0.27941176470588236,0.23529411764705882,1.0,0.3235294117647059
0,PALANCA,0.0,0.0,0.5882352941176471,0.04411764705882353,0.22058823529411764,0.35294117647058826,0.22058823529411764,0.6764705882352942,-0.2647058823529412,0.20588235294117646,1.0,0.3088235294117647
0,PALANCA,0.0,0.0,0.5857142857142857,0.05714285714285714,0.21428571428571427,0.35714285714285715,0.22857142857142856,0.6714285714285714,-0.24285714285714285,0.18571428571428572,1.0,0.2857142857142857
0,PALANCA,0.0,0.0,0.5277777777777778,0.027777777777777776,0.20833333333333334,0.3472222222222222,0.2638888888888889,0.6388888888888888,-0.16666666666666666,0.16666666666666666,1.0,0.20833333333333334
0,PALANCA,0.0,0.0,0.5138888888888888,0.027777777777777776,0.19444444444444445,0.3472222222222222,0.25,0.625,-0.1388888888888889,0.1527777777777778,1.0,0.19444444444444445
0,PALANCA,0.0,0.0,0.5135135135135135,0.02702702702702703,0.1891891891891892,0.33783783783783783,0.22972972972972974,0.6081081081081081,-0.16216216216216217,0.16216216216216217,1.0,0.21621621621621623
0,PALANCA,0.0,0.0,0.547945205479452,0.0273972602739726,0.2054794520547945,0.3150684931506849,0.2465753424657534,0.589041095890411,-0.1780821917808219,0.1780821917808219,1.0,0.2602739726027397
0,PALANCA,0.0,0.0,0.5416666666666666,0.041666666666666664,0.19444444444444445,0.3333333333333333,0.2222222222222222,0.6111111111111112,-0.18055555555555555,0.1527777777777778,1.0,0.25
0,PALANCA,0.0,0.0,0.5194805194805194,0.06493506493506493,0.14285714285714285,0.2987012987012987,0.18181818181818182,0.5714285714285714,-0.14285714285714285,0.12987012987012986,1.0,0.24675324675324675
0,PALANCA,0.0,0.0,0.5189873417721519,0.0379746835443038,0.1518987341772152,0.3037974683544304,0.20253164556962025,0.5822784810126582,-0.11392405063291139,0.12658227848101267,1.0,0.20253164556962025
0,PALANCA,0.0,0.0,0.5,0.039473684210526314,0.15789473684210525,0.3157894736842105,0.2236842105263158,0.5789473684210527,-0.11842105263157894,0.11842105263157894,1.0,0.17105263157894737
0,PALANCA,0.0,0.0,0.5394736842105263,0.039473684210526314,0.14473684210526316,0.35526315789473684,0.19736842105263158,0.631578947368421,-0.13157894736842105,0.09210526315789473,1.0,0.17105263157894737
0,PALANCA,0.0,0.0,0.5125,0.0375,0.15,0.3125,0.1875,0.575,-0.1125,0.1125,1.0,0.1875
0,PALANCA,0.0,0.0,0.5,0.03571428571428571,0.13095238095238096,0.2976190476190476,0.17857142857142858,0.5595238095238095,-0.09523809523809523,0.08333333333333333,1.0,0.17857142857142858
0,PALANCA,0.0,0.0,0.5,0.0,0.14285714285714285,0.2976190476190476,0.21428571428571427,0.5476190476190477,-0.08333333333333333,0.09523809523809523,1.0,0.10714285714285714
0,PALANCA,0.0,0.0,0.5180722891566265,0.024096385542168676,0.1566265060240964,0.30120481927710846,0.20481927710843373,0.5542168674698795,-0.12048192771084337,0.10843373493975904,1.0,0.14457831325301204
0,PALANCA,0.0,0.0,0.5060240963855421,0.012048192771084338,0.1566265060240964,0.3132530120481928,0.20481927710843373,0.5662650602409639,-0.10843373493975904,0.0963855421686747,1.0,0.13253012048192772
0,PALANCA,0.0,0.0,0.5119047619047619,0.011904761904761904,0.15476190476190477,0.2857142857142857,0.21428571428571427,0.5476190476190477,-0.09523809523809523,0.11904761904761904,1.0,0.13095238095238096
0,PALANCA,0.0,0.0,0.5,0.011904761904761904,0.15476190476190477,0.2976190476190476,0.2261904761904762,0.5476190476190477,-0.08333333333333333,0.14285714285714285,1.0,0.11904761904761904
0,PALANCA,0.0,0.0,0.5058823529411764,0.011764705882352941,0.16470588235294117,0.2823529411764706,0.2235294117647059,0.5411764705882353,-0.09411764705882353,0.10588235294117647,1.0,0.11764705882352941
0,PALANCA,0.0,0.0,0.5180722891566265,0.012048192771084338,0.1686746987951807,0.27710843373493976,0.24096385542168675,0.5060240963855421,-0.08433734939759036,0.10843373493975904,1.0,0.07228915662650602
0,PALANCA,0.0,0.0,0.5060240963855421,0.012048192771084338,0.1566265060240964,0.2891566265060241,0.2289156626506024,0.5180722891566265,-0.07228915662650602,0.10843373493975904,1.0,0.08433734939759036
0,PALANCA,0.0,0.0,0.5060240963855421,0.012048192771084338,0.1566265060240964,0.2891566265060241,0.2289156626506024,0.5180722891566265,-0.07228915662650602,0.0963855421686747,1.0,0.07228915662650602
0,PALANCA,0.0,0.0,0.5060240963855421,0.012048192771084338,0.1566265060240964,0.27710843373493976,0.2289156626506024,0.5180722891566265,-0.0963855421686747,0.0963855421686747,1.0,0.08433734939759036
0,PALANCA,0.0,0.0,0.5121951219512195,0.0,0.17073170731707318,0.2804878048780488,0.23170731707317074,0.524390243902439,-0.07317073170731707,0.10975609756097561,1.0,0.07317073170731707
0,PALANCA,0.0,0.0,0.5180722891566265,0.012048192771084338,0.18072289156626506,0.30120481927710846,0.2289156626506024,0.5542168674698795,-0.10843373493975904,0.12048192771084337,1.0,0.0963855421686747
0,PALANCA,0.0,0.0,0.4939759036144578,-0.012048192771084338,0.1686746987951807,0.2891566265060241,0.25301204819277107,0.5421686746987951,-0.08433734939759036,0.12048192771084337,1.0,0.04819277108433735
0,PALANCA,0.0,0.0,0.5060240963855421,0.0,0.18072289156626506,0.30120481927710846,0.25301204819277107,0.5421686746987951,-0.08433734939759036,0.12048192771084337,1.0,0.060240963855421686
0,PALANCA,0.0,0.0,0.5,0.0,0.15853658536585366,0.3048780487804878,0.23170731707317074,0.5609756097560976,-0.0975609756097561,0.12195121951219512,1.0,0.08536585365853659
0,PALANCA,0.0,0.0,0.5060240963855421,-0.012048192771084338,0.1686746987951807,0.30120481927710846,0.24096385542168675,0.5542168674698795,-0.08433734939759036,0.10843373493975904,1.0,0.060240963855421686
0,PALANCA,0.0,0.0,0.5060240963855421,-0.024096385542168676,0.1686746987951807,0.30120481927710846,0.25301204819277107,0.5421686746987951,-0.08433734939759036,0.0963855421686747,1.0,0.024096385542168676
0,PALANCA,0.0,0.0,0.5,-0.011904761904761904,0.16666666666666666,0.30952380952380953,0.23809523809523808,0.5595238095238095,-0.08333333333333333,0.10714285714285714,1.0,0.047619047619047616
0,PALANCA,0.0,0.0,0.5119047619047619,0.0,0.16666666666666666,0.30952380952380953,0.23809523809523808,0.5595238095238095,-0.08333333333333333,0.09523809523809523,1.0,0.07142857142857142
0,PALANCA,0.0,0.0,0.49411764705882355,0.0,0.16470588235294117,0.3058823529411765,0.23529411764705882,0.5529411764705883,-0.08235294117647059,0.09411764705882353,1.0,0.07058823529411765
0,PALANCA,0.0,0.0,0.5,0.0,0.16666666666666666,0.30952380952380953,0.2261904761904762,0.5476190476190477,-0.09523809523809523,0.09523809523809523,1.0,0.08333333333333333
0,PALANCA,0.0,0.0,0.5,-0.011904761904761904,0.15476190476190477,0.30952380952380953,0.2261904761904762,0.5595238095238095,-0.09523809523809523,0.10714285714285714,1.0,0.08333333333333333
0,PALANCA,0.0,0.0,0.49411764705882355,-0.023529411764705882,0.16470588235294117,0.29411764705882354,0.23529411764705882,0.5411764705882353,-0.08235294117647059,0.09411764705882353,1.0,0.07058823529411765
0,PALANCA,0.0,0.0,0.4880952380952381,-0.011904761904761904,0.15476190476190477,0.30952380952380953,0.21428571428571427,0.5595238095238095,-0.08333333333333333,0.09523809523809523,1.0,0.08333333333333333
0,PALANCA,0.0,0.0,0.5,-0.011904761904761904,0.16666666666666666,0.30952380952380953,0.2261904761904762,0.5595238095238095,-0.09523809523809523,0.09523809523809523,1.0,0.08333333333333333
0,PALANCA,0.0,0.0,0.5,-0.023809523809523808,0.16666666666666666,0.2976190476190476,0.23809523809523808,0.5476190476190477,-0.09523809523809523,0.09523809523809523,1.0,0.05952380952380952
0,PALANCA,0.0,0.0,0.524390243902439,-0.024390243902439025,0.1951219512195122,0.3048780487804878,0.25609756097560976,0.5609756097560976,-0.12195121951219512,0.0975609756097561,1.0,0.08536585365853659
0,PALANCA,0.0,0.0,0.55,0.0125,0.2,0.3375,0.25,0.6,-0.1625,0.1125,1.0,0.125
0,PALANCA,0.0,0.0,0.5443037974683544,0.02531645569620253,0.189873417721519,0.35443037974683544,0.22784810126582278,0.620253164556962,-0.1518987341772152,0.10126582278481013,1.0,0.13924050632911392
0,PALANCA,0.0,0.0,0.55,0.0125,0.2,0.3375,0.2375,0.6,-0.15,0.1,1.0,0.125
0,PALANCA,0.0,0.0,0.5512820512820513,0.01282051282051282,0.19230769230769232,0.358974358974359,0.23076923076923078,0.6282051282051282,-0.16666666666666666,0.10256410256410256,1.0,0.1282051282051282
0,PALANCA,0.0,0.0,0.5443037974683544,0.012658227848101266,0.189873417721519,0.34177215189873417,0.22784810126582278,0.6075949367088608,-0.16455696202531644,0.10126582278481013,1.0,0.12658227848101267
0,PALANCA,0.0,0.0,0.525,0.0125,0.1875,0.3375,0.225,0.5875,-0.15,0.1,1.0,0.1125
0,PALANCA,0.0,0.0,0.55,0.0125,0.2,0.3375,0.2375,0.6,-0.1625,0.1,1.0,0.125
0,PALANCA,0.0,0.0,0.5308641975308642,0.0,0.19753086419753085,0.32098765432098764,0.2345679012345679,0.5679012345679012,-0.14814814814814814,0.09876543209876543,1.0,0.1111111111111111
0,PALANCA,0.0,0.0,0.5308641975308642,0.0,0.18518518518518517,0.30864197530864196,0.2222222222222222,0.5679012345679012,-0.14814814814814814,0.08641975308641975,1.0,0.12345679012345678
0,PALANCA,0.0,0.0,0.55,0.0125,0.1875,0.325,0.225,0.5875,-0.15,0.1,1.0,0.125
0,FRENTE,0.0,0.0,0.40384615384615385,-0.10897435897435898,0.10042735042735043,0.2948717948717949,0.2564102564102564,0.452991452991453,0.12179487179487179,0.038461538461538464,1.0,-0.202991452991453
0,FRENTE,0.0,0.0,0.39787234042553193,-0.1127659574468085,0.1,0.3,0.2574468085106383,0.4553191489361702,0.1276595744680851,0.02553191489361702,1.0,-0.2170212765957447
0,FRENTE,0.0,0.0,0.4012875536480687,-0.10944206008583691,0.10300429184549356,0.296137339055794,0.2575107296137339,0.4613733905579399,0.12017167381974249,0.03862660944206009,1.0,-0.19957081545064378
0,FRENTE,0.0,0.0,0.3956989247311828,-0.10752688172043011,0.09462365591397849,0.2967741935483871,0.25161290322580643,0.4645161290322581,0.12258064516129032,0.043010752688172046,1.0,-0.1978494623655914
0,FRENTE,0.0,0.0,0.3930131004366812,-0.0982532751091703,0.09170305676855896,0.3034934497816594,0.2445414847161572,0.47161572052401746,0.12445414847161572,0.048034934497816595,1.0,-0.17903930131004367
0,FRENTE,0.0,0.0,0.40652173913043477,-0.10869565217391304,0.10434782608695652,0.29130434782608694,0.25217391304347825,0.45869565217391306,0.10869565217391304,0.043478260869565216,1.0,-0.1826086956521739
0,FRENTE,0.0,0.0,0.4228187919463087,-0.0894854586129754,0.10067114093959731,0.2975391498881432,0.2348993288590604,0.4899328859060403,0.087248322147651,0.07158836689038031,1.0,-0.1297539149888143
0,FRENTE,0.0,0.0,0.4247191011235955,-0.09887640449438202,0.10112359550561797,0.27415730337078653,0.2292134831460674,0.46741573033707867,0.0898876404494382,0.08314606741573034,1.0,-0.12359550561797752
0,FRENTE,0.0,0.0,0.4422657952069717,-0.12200435729847495,0.12418300653594772,0.24183006535947713,0.24618736383442266,0.44880174291938996,0.0457516339869281,0.11982570806100218,1.0,-0.1437908496732026
0,FRENTE,0.0,0.0,0.43776824034334766,-0.13304721030042918,0.1351931330472103,0.23390557939914164,0.26394849785407726,0.43991416309012876,0.04721030042918455,0.11158798283261803,1.0,-0.1759656652360515
0,FRENTE,0.0,0.0,0.4366812227074236,-0.1222707423580786,0.12882096069868995,0.25327510917030566,0.259825327510917,0.46943231441048033,0.04585152838427948,0.0982532751091703,1.0,-0.1572052401746725
0,FRENTE,0.0,0.0,0.4472573839662447,-0.11392405063291139,0.12447257383966245,0.24050632911392406,0.24261603375527427,0.4578059071729958,0.0379746835443038,0.12025316455696203,1.0,-0.10126582278481013
